"inq_last_6mths","pub_rec","revol_bal","dti","home_ownership"
0,0,40173,10.83,"MORTGAGE"
4,2,12538,5.75,"RENT"
0,0,4132,27.19,"OWN"
0,0,53708,17.09,"MORTGAGE"
0,0,20597,16.65,"RENT"
0,0,2658,25.32,"RENT"
0,0,27289,8.65,"MORTGAGE"
0,0,41131,12,"RENT"
0,0,17958,13.65,"RENT"
2,0,91912,33.58,"MORTGAGE"
1,0,11347,9.67,"RENT"
1,0,13752,28.48,"MORTGAGE"
0,0,11474,25.74,"RENT"
1,0,26066,11.04,"MORTGAGE"
0,1,11223,14.6,"RENT"
0,0,1224,26.68,"MORTGAGE"
2,0,10659,22.02,"RENT"
1,0,24612,21.8,"RENT"
0,0,3023,12.14,"RENT"
0,1,3361,16.83,"RENT"
0,0,20383,26.05,"MORTGAGE"
2,0,3823,18.45,"RENT"
0,0,3524,13.12,"MORTGAGE"
1,0,17297,19.94,"MORTGAGE"
0,1,5280,4.8,"RENT"
1,0,6989,9.54,"RENT"
0,0,19148,32.66,"RENT"
0,0,44244,23.85,"MORTGAGE"
1,0,3039,7.16,"RENT"
0,0,4402,24.61,"RENT"
0,0,22735,17.24,"RENT"
0,0,23238,19.06,"MORTGAGE"
1,0,38714,17.71,"MORTGAGE"
0,0,5044,14.65,"RENT"
0,0,20158,17.22,"MORTGAGE"
2,0,16949,6.35,"MORTGAGE"
1,0,14593,20.6,"MORTGAGE"
0,0,31038,20.55,"MORTGAGE"
1,0,17172,10.14,"MORTGAGE"
0,0,6568,22.56,"RENT"
0,0,9579,9.22,"MORTGAGE"
0,0,37072,10.97,"MORTGAGE"
2,0,21810,14.76,"RENT"
0,0,15869,16.87,"RENT"
2,0,6603,22.83,"RENT"
0,0,8691,17.47,"RENT"
1,0,0,2.2,"RENT"
0,0,10147,19.22,"OWN"
2,0,24200,11.63,"MORTGAGE"
0,0,20043,23.71,"MORTGAGE"
0,0,14107,25.71,"RENT"
1,0,5987,13.11,"MORTGAGE"
0,0,3861,10.43,"MORTGAGE"
0,0,8260,12.54,"RENT"
1,0,24409,32.24,"MORTGAGE"
0,0,14582,8.37,"RENT"
0,0,76944,6.73,"RENT"
0,1,2750,6.38,"MORTGAGE"
0,0,2931,0.75,"RENT"
1,1,2312,11.63,"MORTGAGE"
0,1,4945,10.02,"RENT"
0,0,409,12.07,"OWN"
0,0,47313,13.84,"MORTGAGE"
0,0,9038,17.63,"MORTGAGE"
0,0,2567,32.77,"RENT"
1,0,40383,9.91,"MORTGAGE"
1,0,24424,11.05,"RENT"
0,0,17927,18.01,"RENT"
0,1,18921,17.39,"RENT"
1,1,11587,12.39,"MORTGAGE"
2,0,15449,17.08,"RENT"
0,2,6736,6.28,"MORTGAGE"
0,0,12948,23.24,"MORTGAGE"
1,0,10355,34.27,"MORTGAGE"
0,0,81017,24.98,"MORTGAGE"
0,0,10934,11.28,"RENT"
0,0,5001,15.82,"RENT"
1,0,2,27.29,"MORTGAGE"
0,0,7093,15.87,"MORTGAGE"
0,0,7883,15.61,"RENT"
2,0,11733,20.67,"OWN"
1,0,38873,24.79,"MORTGAGE"
2,0,9009,34.99,"RENT"
0,0,5877,12.05,"RENT"
0,0,10802,10.5,"RENT"
0,0,7340,13.36,"MORTGAGE"
3,2,6226,14.91,"RENT"
2,0,10220,22.13,"MORTGAGE"
0,1,15861,19.8,"MORTGAGE"
0,0,25126,11.52,"MORTGAGE"
2,0,30362,8.37,"MORTGAGE"
2,1,8477,9.27,"MORTGAGE"
0,0,10042,6.11,"RENT"
1,1,6680,6,"OWN"
1,0,1545,23.44,"OWN"
0,0,42591,39.7,"RENT"
1,0,24376,20.97,"MORTGAGE"
2,0,1719,7.62,"RENT"
0,0,11486,12.03,"RENT"
0,0,15984,7.33,"RENT"
1,0,5100,17.48,"RENT"
0,0,24755,20.08,"RENT"
0,0,32180,9.08,"RENT"
0,0,27700,16.68,"MORTGAGE"
0,0,7581,10.86,"RENT"
3,0,10989,16.08,"MORTGAGE"
0,0,7278,20.57,"RENT"
0,0,22513,21.06,"MORTGAGE"
0,0,11176,10.99,"RENT"
0,0,31055,33.08,"RENT"
1,1,14094,20.52,"MORTGAGE"
1,0,15591,20.34,"OWN"
0,0,8270,15.06,"MORTGAGE"
0,0,16277,20.47,"RENT"
3,0,6920,9.33,"RENT"
4,1,14784,10.18,"MORTGAGE"
0,0,14238,31.45,"MORTGAGE"
1,0,10043,8.64,"MORTGAGE"
1,0,4830,13.47,"RENT"
0,0,5277,20.68,"RENT"
0,0,6658,17.34,"RENT"
0,0,14723,24.78,"OWN"
0,0,5884,27.49,"RENT"
0,1,3235,14.42,"RENT"
0,1,14414,11.19,"MORTGAGE"
0,0,3918,35.67,"OWN"
1,0,25151,23.45,"MORTGAGE"
0,0,22035,30.86,"MORTGAGE"
1,0,16224,12.94,"MORTGAGE"
0,1,5602,14.36,"MORTGAGE"
0,0,10772,18.21,"OWN"
2,0,17670,20.89,"RENT"
0,0,2663,29.74,"RENT"
0,0,5451,16.7,"OWN"
0,0,13564,18.91,"RENT"
4,1,1426,16.14,"RENT"
1,0,31393,26.08,"OWN"
0,0,9188,15.33,"RENT"
0,0,35561,29.45,"RENT"
0,0,9539,15.61,"RENT"
0,1,9759,20.33,"MORTGAGE"
0,0,3771,27.58,"RENT"
2,0,163489,31.03,"OWN"
2,0,6120,7.23,"RENT"
1,0,9587,12.6,"RENT"
3,0,12819,7.76,"OWN"
1,1,0,7.29,"MORTGAGE"
0,0,15456,30.08,"MORTGAGE"
0,0,9622,25.04,"MORTGAGE"
0,1,10326,27.27,"RENT"
1,1,12484,20.46,"RENT"
0,0,15984,13.12,"MORTGAGE"
0,1,14373,26.89,"RENT"
2,0,24246,14.46,"MORTGAGE"
4,3,2073,24.93,"MORTGAGE"
1,0,36960,27.19,"RENT"
0,0,2964,7.98,"RENT"
0,0,3300,22.79,"MORTGAGE"
0,1,1033,21.45,"MORTGAGE"
1,1,5904,12.17,"RENT"
0,0,34672,11.61,"MORTGAGE"
0,0,13424,35.98,"RENT"
1,0,17385,36.23,"OWN"
0,0,52557,31.12,"MORTGAGE"
0,0,23905,18.55,"MORTGAGE"
1,0,14429,22.1,"MORTGAGE"
1,0,33302,26.5,"RENT"
0,0,3646,2.77,"RENT"
2,0,14953,15.99,"MORTGAGE"
0,0,3300,23.37,"RENT"
0,0,17051,11.31,"RENT"
0,1,1968,9.9,"MORTGAGE"
0,0,39961,13.25,"MORTGAGE"
0,0,23230,24.68,"MORTGAGE"
2,0,13335,30.48,"RENT"
0,0,10439,1.97,"MORTGAGE"
1,0,15064,12.95,"RENT"
0,0,52386,13,"MORTGAGE"
2,0,16747,27.47,"RENT"
0,0,4754,26.98,"MORTGAGE"
0,0,13836,23.79,"RENT"
1,0,1117,13.65,"RENT"
0,0,24221,11.64,"RENT"
0,0,13720,39.36,"RENT"
0,0,33661,19.26,"MORTGAGE"
2,0,42919,19.15,"MORTGAGE"
1,1,31614,24.59,"MORTGAGE"
0,0,22047,22.08,"MORTGAGE"
0,0,4636,10.72,"RENT"
0,1,1844,20.29,"MORTGAGE"
0,1,6840,13.2,"MORTGAGE"
0,0,12675,19.84,"MORTGAGE"
1,0,11249,11.94,"RENT"
1,0,16702,19.02,"MORTGAGE"
0,0,12571,21.54,"RENT"
1,0,11878,13.79,"MORTGAGE"
1,0,23162,26.59,"RENT"
5,0,9830,5.43,"MORTGAGE"
0,0,3817,11.71,"OWN"
0,0,563,2.43,"RENT"
1,0,7318,3.24,"MORTGAGE"
0,0,9324,6.47,"OWN"
1,0,8040,13.21,"MORTGAGE"
0,0,5864,23.58,"MORTGAGE"
4,0,8280,19.44,"MORTGAGE"
1,0,3428,15.15,"MORTGAGE"
0,0,10262,16.65,"MORTGAGE"
0,0,11595,28.82,"MORTGAGE"
0,0,10620,21.6,"MORTGAGE"
0,0,5330,12.31,"MORTGAGE"
0,0,950,5.49,"MORTGAGE"
0,0,27539,18.28,"MORTGAGE"
0,0,19444,10.93,"RENT"
0,0,6254,15.65,"RENT"
0,0,21654,34.41,"OWN"
0,0,29436,7.18,"RENT"
0,0,7327,12.63,"MORTGAGE"
0,0,11636,13.11,"RENT"
1,0,17499,12.53,"MORTGAGE"
1,0,30797,20.73,"RENT"
1,0,27190,23.24,"RENT"
0,1,4273,6.26,"RENT"
1,0,109798,13.48,"OWN"
0,0,33382,16.76,"MORTGAGE"
2,0,5704,31.09,"RENT"
1,0,11914,25.04,"RENT"
1,0,17719,30.6,"MORTGAGE"
0,0,1215,2.83,"MORTGAGE"
2,0,5383,15.84,"OWN"
0,0,21646,17.27,"MORTGAGE"
0,0,7217,31.28,"MORTGAGE"
1,1,9374,31.4,"OWN"
0,0,9352,29.39,"RENT"
0,0,20003,22.08,"RENT"
0,0,5185,10.12,"MORTGAGE"
0,1,20125,34.91,"MORTGAGE"
1,0,14436,26.73,"MORTGAGE"
1,0,7595,18.21,"OWN"
0,0,12468,4.89,"RENT"
0,4,30582,14.52,"MORTGAGE"
0,0,30661,12.94,"RENT"
0,0,32304,13.85,"MORTGAGE"
2,0,13852,9.91,"MORTGAGE"
0,0,60345,31.19,"RENT"
0,0,33074,24.74,"MORTGAGE"
2,0,10908,12.83,"MORTGAGE"
0,0,7483,6.14,"MORTGAGE"
2,1,12571,12.27,"RENT"
1,0,54531,34.03,"MORTGAGE"
1,0,4284,13.04,"RENT"
2,0,10303,6.96,"RENT"
0,0,12557,25.64,"MORTGAGE"
0,0,29706,16.71,"MORTGAGE"
2,0,10637,17.15,"MORTGAGE"
0,0,9693,10.82,"OWN"
2,0,4379,11.48,"MORTGAGE"
0,0,18542,17.5,"RENT"
0,0,9642,17.58,"RENT"
0,0,7008,18.42,"RENT"
1,0,5664,18.56,"MORTGAGE"
3,1,26810,16.03,"MORTGAGE"
1,1,20663,16.14,"MORTGAGE"
0,2,3141,17.67,"RENT"
1,0,14083,16.88,"MORTGAGE"
0,0,4246,25.27,"MORTGAGE"
0,0,8843,3.03,"RENT"
0,0,3754,22.28,"MORTGAGE"
1,0,4566,26.69,"OWN"
0,0,11953,11.25,"MORTGAGE"
0,0,4343,11.35,"MORTGAGE"
3,3,8240,15.64,"MORTGAGE"
1,0,23410,27.73,"MORTGAGE"
1,1,9842,32.17,"RENT"
0,0,18280,8.51,"RENT"
0,0,12746,16.03,"MORTGAGE"
1,0,4077,23.27,"MORTGAGE"
2,1,10092,9.49,"RENT"
2,0,16887,10.1,"RENT"
0,0,28837,21.89,"MORTGAGE"
0,0,10652,22.51,"RENT"
1,1,11615,23.88,"MORTGAGE"
0,0,941,10.73,"MORTGAGE"
1,0,0,20.74,"MORTGAGE"
0,0,154494,22.1,"MORTGAGE"
0,0,16640,8.51,"RENT"
0,0,31174,22.62,"MORTGAGE"
2,0,1818,30.72,"OWN"
1,1,19878,7.49,"RENT"
0,0,59761,16.02,"MORTGAGE"
0,0,18404,23.29,"MORTGAGE"
0,0,9211,23.25,"RENT"
1,0,8288,16.53,"RENT"
0,1,4106,10.59,"MORTGAGE"
0,0,19260,25.09,"RENT"
1,0,11899,15.11,"RENT"
2,0,11814,24.52,"RENT"
2,0,3102,30.43,"OWN"
3,0,3889,16.92,"MORTGAGE"
0,0,28273,24.32,"MORTGAGE"
0,1,19150,8.05,"MORTGAGE"
0,0,14967,20.26,"MORTGAGE"
0,0,3471,14.88,"RENT"
0,0,26750,33.81,"RENT"
0,0,13000,27.65,"OWN"
0,0,35949,17.49,"MORTGAGE"
0,0,2414,14.72,"RENT"
0,0,8036,32.48,"RENT"
0,0,7938,21.49,"RENT"
2,1,4575,27.22,"RENT"
0,1,12651,19.8,"MORTGAGE"
1,0,13945,24.94,"MORTGAGE"
0,0,17069,25.03,"MORTGAGE"
1,1,6295,22.51,"RENT"
0,0,30838,13.46,"MORTGAGE"
1,0,34635,11.85,"MORTGAGE"
0,0,25022,19.97,"MORTGAGE"
1,0,4498,13.68,"RENT"
1,0,7239,29.22,"MORTGAGE"
0,0,13839,15.67,"MORTGAGE"
0,0,2444,33.69,"RENT"
2,0,12722,25.74,"MORTGAGE"
1,0,11687,18.06,"MORTGAGE"
0,1,8816,22.23,"MORTGAGE"
0,0,17012,7.94,"RENT"
0,0,19409,13.78,"MORTGAGE"
0,0,15294,16.61,"OWN"
1,0,102473,15.67,"MORTGAGE"
6,0,2945,6.99,"RENT"
0,0,9072,16.69,"MORTGAGE"
1,0,20780,27.12,"RENT"
0,0,3491,8.75,"RENT"
0,0,23669,13.94,"MORTGAGE"
0,0,22878,23.08,"MORTGAGE"
0,0,23239,27,"MORTGAGE"
0,0,6608,3.47,"MORTGAGE"
0,0,39878,18.36,"MORTGAGE"
0,0,19989,35.99,"MORTGAGE"
1,0,24303,8.78,"OWN"
0,0,62773,38.63,"RENT"
1,0,40981,29.76,"MORTGAGE"
0,0,93556,15.99,"MORTGAGE"
1,0,25131,17.87,"RENT"
1,0,29956,28.16,"OWN"
4,0,41803,15.47,"MORTGAGE"
0,0,11596,20.67,"MORTGAGE"
1,0,9097,7.28,"RENT"
1,1,10642,21.53,"RENT"
0,0,13607,27.24,"RENT"
0,0,10413,21.43,"RENT"
1,0,14837,16.01,"RENT"
0,0,7220,7.25,"RENT"
1,0,4323,19.74,"MORTGAGE"
1,0,16701,20.89,"MORTGAGE"
0,0,896,10.78,"MORTGAGE"
1,1,40550,8.78,"MORTGAGE"
0,0,4360,19.51,"RENT"
0,0,17345,16.23,"MORTGAGE"
0,0,7575,17.68,"RENT"
0,0,33252,22.43,"OWN"
0,0,26909,9.13,"MORTGAGE"
1,0,1507,15.03,"RENT"
0,0,5941,16.56,"MORTGAGE"
1,0,8145,16.44,"MORTGAGE"
0,0,6011,4.21,"RENT"
0,1,1049,9.18,"RENT"
0,0,7321,11.14,"RENT"
1,0,8405,17.37,"RENT"
1,0,12885,33.84,"RENT"
0,0,9155,17.27,"MORTGAGE"
0,0,20642,12.38,"RENT"
0,0,8027,2.79,"OWN"
0,0,1902,5.92,"MORTGAGE"
0,0,21851,16.84,"MORTGAGE"
0,0,26582,25.44,"MORTGAGE"
0,0,195319,23.22,"MORTGAGE"
2,0,26882,17.53,"MORTGAGE"
0,0,26686,29.13,"MORTGAGE"
0,0,33045,17.9,"RENT"
0,0,31367,27.66,"MORTGAGE"
1,0,26995,31.87,"MORTGAGE"
0,0,21695,18.14,"MORTGAGE"
0,0,6293,14.76,"RENT"
0,0,98635,27.22,"MORTGAGE"
0,0,5848,22.15,"RENT"
0,1,6053,24.18,"MORTGAGE"
0,0,27891,26.4,"RENT"
0,1,2052,13.15,"RENT"
0,1,5401,15.31,"RENT"
0,0,11805,21.19,"MORTGAGE"
0,0,6771,12.63,"RENT"
0,0,1479,2.17,"OWN"
0,0,4655,12.27,"RENT"
0,0,3142,7.46,"MORTGAGE"
0,0,10904,10.32,"OWN"
5,0,16992,12.69,"MORTGAGE"
0,0,5712,18.36,"OWN"
1,0,13498,30.01,"MORTGAGE"
0,0,1854,17.67,"RENT"
1,0,4548,9.75,"RENT"
0,0,8732,22.63,"RENT"
0,0,6128,26.67,"RENT"
0,2,5480,9.34,"RENT"
0,0,6491,4.77,"RENT"
0,0,4194,7.13,"MORTGAGE"
0,0,29705,22.52,"OWN"
1,0,40187,36.93,"MORTGAGE"
0,0,4549,18.53,"RENT"
0,0,11475,10.73,"RENT"
0,0,17216,20.28,"RENT"
2,0,10094,19.43,"MORTGAGE"
1,2,9404,26.51,"MORTGAGE"
2,0,15406,15.62,"MORTGAGE"
1,0,6233,10.57,"RENT"
0,0,29562,25.71,"RENT"
0,0,6838,13.59,"MORTGAGE"
1,0,14512,12.06,"RENT"
0,0,25910,27.87,"RENT"
0,0,31607,17.5,"MORTGAGE"
1,0,38205,24.4,"MORTGAGE"
1,0,9163,20.91,"RENT"
2,0,4239,12.28,"MORTGAGE"
2,0,9188,19.77,"MORTGAGE"
0,0,19876,17.64,"RENT"
0,0,6544,21.7,"RENT"
0,0,10916,19.54,"MORTGAGE"
0,0,28178,17.01,"MORTGAGE"
0,1,6717,11.99,"MORTGAGE"
2,1,19011,12.43,"RENT"
1,0,6659,27.92,"RENT"
0,0,91236,35.08,"MORTGAGE"
0,1,3519,5.98,"MORTGAGE"
1,0,25696,22.69,"MORTGAGE"
0,0,1869,8.6,"MORTGAGE"
0,0,7370,33.95,"MORTGAGE"
0,0,6780,14.13,"MORTGAGE"
1,1,537,5.48,"OWN"
0,0,39,16.08,"RENT"
0,0,6865,2.97,"RENT"
1,0,11649,15.21,"RENT"
0,0,7784,16.62,"RENT"
0,0,17434,15.28,"MORTGAGE"
0,0,31041,18.29,"MORTGAGE"
3,0,16233,23.16,"RENT"
0,0,21386,19.4,"RENT"
1,0,5705,10.86,"RENT"
4,1,18966,13.75,"RENT"
0,0,2057,1.85,"RENT"
0,0,2633,24.46,"MORTGAGE"
0,0,12807,19.63,"RENT"
0,0,6514,16.93,"RENT"
1,0,4919,6.17,"MORTGAGE"
0,0,39706,15.35,"MORTGAGE"
0,0,22098,19.61,"MORTGAGE"
3,0,10525,15.6,"RENT"
1,0,11445,26.44,"MORTGAGE"
1,0,4914,18.08,"RENT"
0,0,5572,28.71,"RENT"
0,0,3955,19.04,"MORTGAGE"
1,0,2754,1.8,"RENT"
0,0,5848,14.32,"RENT"
0,0,1428,6.96,"RENT"
1,1,24981,33.82,"MORTGAGE"
1,0,995,0.67,"RENT"
0,0,11536,16.69,"RENT"
0,0,23201,38.05,"MORTGAGE"
1,0,10111,20.61,"RENT"
0,0,19756,16.47,"MORTGAGE"
0,0,11072,21.2,"RENT"
0,0,17149,29.12,"MORTGAGE"
1,0,9983,14.69,"RENT"
0,0,11674,14.77,"MORTGAGE"
0,0,6657,14.81,"RENT"
2,0,1711,24.37,"RENT"
1,0,20097,31.74,"MORTGAGE"
1,0,4312,16.58,"RENT"
0,0,7475,29.97,"RENT"
0,0,3214,30.69,"RENT"
0,1,3634,14.71,"MORTGAGE"
2,0,8961,21.88,"OWN"
0,0,11874,3.59,"RENT"
1,0,11575,20.06,"MORTGAGE"
1,0,18199,29.7,"RENT"
2,0,15570,30.52,"RENT"
0,2,3836,17.58,"RENT"
0,0,40097,10.62,"MORTGAGE"
1,0,6182,18.16,"MORTGAGE"
1,0,7951,17.73,"MORTGAGE"
1,0,3438,14.14,"RENT"
1,0,38897,21.87,"MORTGAGE"
0,0,22802,5.2,"RENT"
0,1,23754,25.49,"MORTGAGE"
0,0,14820,26.3,"RENT"
0,0,16574,12.88,"MORTGAGE"
1,0,45977,17.9,"MORTGAGE"
1,0,26753,22.2,"MORTGAGE"
0,0,2903,3.48,"RENT"
0,0,9749,7.07,"RENT"
0,0,81306,11.01,"MORTGAGE"
0,1,9232,11.27,"MORTGAGE"
0,1,5008,11.64,"MORTGAGE"
0,0,8918,13.09,"RENT"
1,0,4994,6.27,"MORTGAGE"
2,0,28769,18.59,"MORTGAGE"
2,0,3187,18.17,"RENT"
0,0,32402,24.1,"RENT"
0,0,11110,33.27,"MORTGAGE"
0,0,7191,14.65,"OWN"
1,0,753,16.95,"MORTGAGE"
0,0,38137,24.53,"MORTGAGE"
0,0,9942,27.72,"RENT"
2,0,22708,10.32,"MORTGAGE"
0,0,7682,8.67,"RENT"
2,1,5302,17.76,"RENT"
1,0,5772,19.42,"OWN"
1,1,7273,14.38,"RENT"
0,0,34752,18.12,"OWN"
0,0,24680,29.26,"MORTGAGE"
2,0,13709,14.13,"MORTGAGE"
0,0,17343,6.93,"RENT"
0,0,17923,5.42,"MORTGAGE"
5,0,13591,29.97,"OWN"
0,0,32406,32.24,"RENT"
1,0,408,7.99,"MORTGAGE"
1,0,62790,16.87,"MORTGAGE"
0,0,39682,31.83,"RENT"
1,0,26736,13,"MORTGAGE"
3,0,20367,20.4,"MORTGAGE"
1,0,24301,15.01,"OWN"
1,0,10609,6,"MORTGAGE"
3,0,15504,25.44,"RENT"
0,0,13848,32.92,"RENT"
0,1,7843,21.02,"MORTGAGE"
0,0,21405,22.48,"MORTGAGE"
0,0,5526,10.65,"RENT"
0,0,10788,26.34,"OWN"
3,0,11243,4.62,"MORTGAGE"
0,0,16062,24.96,"RENT"
0,0,8525,13.64,"RENT"
1,0,26076,20.75,"RENT"
1,0,10891,24.63,"MORTGAGE"
0,0,25606,14.34,"MORTGAGE"
1,2,14649,20.38,"RENT"
0,0,8144,29.29,"OWN"
1,0,13429,23.71,"MORTGAGE"
0,0,19073,20.99,"MORTGAGE"
0,0,9470,10.49,"MORTGAGE"
2,0,7479,18.92,"RENT"
0,0,17575,31.91,"RENT"
0,0,26454,16.2,"MORTGAGE"
0,0,46705,27.49,"MORTGAGE"
0,0,10755,21.9,"RENT"
1,0,15707,14.5,"MORTGAGE"
0,0,48196,14.7,"MORTGAGE"
1,0,13405,24.7,"RENT"
0,1,5044,15.39,"MORTGAGE"
0,0,9863,14.39,"RENT"
2,0,11743,9.01,"MORTGAGE"
0,0,4422,20.48,"RENT"
0,0,22998,11.99,"MORTGAGE"
4,0,15256,18.53,"MORTGAGE"
0,1,8564,10.29,"RENT"
0,0,9460,20.5,"RENT"
0,0,10752,20.95,"MORTGAGE"
0,0,28779,20.24,"MORTGAGE"
1,0,27791,25.64,"MORTGAGE"
0,0,22644,11.86,"MORTGAGE"
0,0,2601,22.13,"MORTGAGE"
1,0,17125,28.69,"MORTGAGE"
0,1,2331,1.87,"RENT"
3,0,6483,7.48,"MORTGAGE"
2,0,60456,8.86,"RENT"
1,0,15058,20.85,"MORTGAGE"
1,0,16967,7.33,"RENT"
1,0,2209,16,"RENT"
2,0,12292,22.2,"RENT"
0,0,6918,12.39,"RENT"
0,1,7305,18.77,"RENT"
1,0,7816,24.82,"OWN"
0,0,8118,10.72,"RENT"
0,0,6338,4.57,"MORTGAGE"
0,0,4508,20.32,"RENT"
3,1,9362,28.28,"MORTGAGE"
0,1,21748,32.41,"OWN"
0,0,193537,9.62,"OWN"
2,0,27060,28.8,"MORTGAGE"
0,2,13872,23.42,"RENT"
3,0,17773,32.93,"RENT"
1,0,10686,22.52,"MORTGAGE"
1,0,6848,18.56,"RENT"
0,0,19226,10.82,"RENT"
1,0,11500,4.06,"MORTGAGE"
0,0,24502,27.14,"RENT"
0,0,8913,24.15,"MORTGAGE"
0,0,22696,23.16,"RENT"
0,0,29019,23.91,"RENT"
0,0,11853,17.51,"MORTGAGE"
0,2,12165,19.92,"MORTGAGE"
2,0,21358,13.9,"MORTGAGE"
0,0,9302,27.41,"RENT"
0,0,18411,15.69,"OWN"
1,0,3179,20.92,"MORTGAGE"
0,0,17779,16.72,"RENT"
1,0,31423,19.85,"MORTGAGE"
2,0,31513,32.1,"MORTGAGE"
0,0,5858,4.29,"OWN"
1,0,4354,14.76,"RENT"
1,0,21771,20.62,"MORTGAGE"
0,1,7130,16.98,"MORTGAGE"
1,0,9193,3.19,"MORTGAGE"
0,0,25825,19.31,"RENT"
1,0,8792,23.7,"OWN"
0,0,39709,19,"MORTGAGE"
1,0,9805,9.61,"MORTGAGE"
0,0,20665,17.27,"RENT"
0,0,11872,15.98,"RENT"
1,0,49395,12.76,"OWN"
0,0,11296,16.53,"RENT"
1,0,1500,2.74,"MORTGAGE"
0,1,3666,8.22,"MORTGAGE"
0,1,9235,25.03,"MORTGAGE"
0,0,15591,29.83,"RENT"
1,0,20219,4.03,"MORTGAGE"
0,1,10830,22.02,"RENT"
0,0,19427,7.19,"RENT"
1,0,5291,3.53,"RENT"
1,0,13202,11.52,"MORTGAGE"
1,0,4575,7.44,"RENT"
0,1,7438,15.43,"RENT"
0,0,3859,15.65,"RENT"
0,0,1110,12.75,"MORTGAGE"
0,0,24939,28.52,"OWN"
0,0,5673,13.97,"MORTGAGE"
0,0,14058,9.9,"MORTGAGE"
1,0,18518,15.65,"MORTGAGE"
0,0,9726,2.23,"MORTGAGE"
3,1,4194,8.15,"RENT"
0,1,25101,22.01,"MORTGAGE"
1,0,8037,4.14,"MORTGAGE"
0,1,515,12.03,"RENT"
0,0,9159,33.8,"MORTGAGE"
1,0,5737,17.2,"OWN"
0,0,16498,15.3,"MORTGAGE"
1,0,10147,16.02,"RENT"
0,0,12837,34.14,"OWN"
0,0,3833,3.06,"RENT"
0,0,4411,9.92,"MORTGAGE"
1,0,7361,34.88,"OWN"
1,1,9261,16.68,"MORTGAGE"
0,0,12588,17.88,"RENT"
2,0,31191,34.33,"MORTGAGE"
1,1,4090,6.94,"RENT"
0,0,31808,29.14,"MORTGAGE"
1,0,20675,16.79,"MORTGAGE"
0,0,35007,32.3,"MORTGAGE"
0,0,17249,12.94,"RENT"
0,0,6137,25.36,"RENT"
1,0,7089,13.64,"RENT"
1,0,8410,21.39,"OWN"
0,0,22294,31.28,"MORTGAGE"
0,1,9485,24.77,"RENT"
1,1,9752,29.37,"MORTGAGE"
0,0,6118,24.97,"MORTGAGE"
1,0,21677,26.28,"MORTGAGE"
0,0,26617,11.47,"MORTGAGE"
1,0,12144,15.31,"RENT"
0,0,10690,13.89,"RENT"
0,0,25036,24.5,"MORTGAGE"
0,0,56768,23.67,"OWN"
0,0,22021,30.85,"MORTGAGE"
1,0,32739,27.3,"OWN"
0,0,12990,15.87,"RENT"
0,0,5783,4.29,"RENT"
1,0,22903,21.82,"MORTGAGE"
1,2,2046,2.51,"RENT"
1,0,8207,14.98,"RENT"
0,0,2969,4.4,"RENT"
1,0,20873,29.4,"RENT"
0,0,36304,16.65,"MORTGAGE"
0,0,1998,11.2,"RENT"
0,0,29440,14.04,"MORTGAGE"
0,0,24982,5.82,"MORTGAGE"
2,1,9465,22.54,"MORTGAGE"
3,0,25849,21.65,"MORTGAGE"
1,0,19352,9.04,"RENT"
0,0,7980,16.18,"RENT"
0,0,14509,12.91,"RENT"
2,0,29848,27.84,"RENT"
1,0,5782,15.87,"RENT"
0,0,8871,23.65,"RENT"
0,0,6079,17.62,"RENT"
0,0,8441,29.86,"OWN"
0,0,25428,9.65,"MORTGAGE"
0,0,57,0.2,"MORTGAGE"
0,1,6671,9.99,"RENT"
2,0,23954,10.74,"OWN"
0,0,27054,6.35,"MORTGAGE"
0,0,21030,29.3,"MORTGAGE"
1,0,18316,18.41,"MORTGAGE"
0,0,5084,6.53,"RENT"
0,0,11692,20.76,"RENT"
0,0,11978,20.31,"MORTGAGE"
0,0,7127,3.67,"OWN"
0,0,10669,16.71,"RENT"
2,0,568,0.28,"MORTGAGE"
1,1,19264,36.63,"MORTGAGE"
0,0,20361,10.3,"RENT"
3,0,5137,6.13,"MORTGAGE"
0,0,1578,9.56,"MORTGAGE"
0,0,11555,24.51,"RENT"
1,0,20943,38.58,"MORTGAGE"
1,2,40450,16.96,"MORTGAGE"
0,0,58597,29.37,"MORTGAGE"
1,0,7190,25.02,"RENT"
0,0,14561,11.49,"MORTGAGE"
2,0,9317,17.42,"RENT"
2,0,11609,15.31,"MORTGAGE"
1,0,35657,20.47,"MORTGAGE"
0,1,10746,16.48,"RENT"
1,0,34134,36.26,"RENT"
0,0,4592,19.13,"MORTGAGE"
1,0,12093,7.73,"RENT"
0,0,5745,29.71,"RENT"
1,0,21589,11.37,"RENT"
0,0,30961,21.26,"MORTGAGE"
0,0,11694,8.55,"MORTGAGE"
0,0,11663,6.09,"MORTGAGE"
1,0,7013,26.38,"MORTGAGE"
0,3,1017,33.28,"MORTGAGE"
0,0,1365,0.72,"MORTGAGE"
1,0,17624,32.55,"OWN"
1,0,69332,32.76,"MORTGAGE"
1,0,15390,24.11,"RENT"
0,2,8140,7.8,"RENT"
0,0,4517,16.96,"RENT"
0,0,3607,26.27,"RENT"
0,0,1481,7.14,"MORTGAGE"
0,0,30728,31.55,"MORTGAGE"
0,5,12464,15.72,"MORTGAGE"
0,1,29132,15.17,"MORTGAGE"
